"Date","SessionStart","FocalStart","FocalEnd","Type","Observer","Recorder","DeviceName","Group","UniqueFocalCode","ScanStart","GroupBehavior","GroupVisibility","ScanID","ScanBehavior","ScanBehaviorType","PlantPart","PlantSpecies","InvolvedID","x_position","y_position","device_ID","layout_info_json_version","behaviors_json_version","session_start_timeStamp","session_end_timeStamp","scan_timeStamp"
2022-07-04,"13:01:40","13:38:38","13:45:33","abort","Juan Carlos;Other","Other","Marie","M","MUL_2022-07-04,13:38:38","13:43:39","Socializing","25% or less Visible","MUL","SOCIAL","Grooming",NA,NA,"MEZ",0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v4.1","v4.1","2022-07-04,13:01:40",NA,"2022-07-04,13:43:39"
2022-07-04,"13:01:40","13:38:38","13:45:33","abort","Juan Carlos;Other","Other","Marie","M","MUL_2022-07-04,13:38:38","13:43:39","Socializing","25% or less Visible","MOW",NA,NA,NA,NA,NA,0.091525421,0.3457627,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v4.1","v4.1","2022-07-04,13:01:40",NA,"2022-07-04,13:43:39"
2022-07-04,"13:01:40","13:38:38","13:45:33","abort","Juan Carlos;Other","Other","Marie","M","MUL_2022-07-04,13:38:38","13:43:39","Socializing","25% or less Visible","MEZ",NA,NA,NA,NA,NA,0.203700513,-0.147819415,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v4.1","v4.1","2022-07-04,13:01:40",NA,"2022-07-04,13:43:39"
2022-07-04,"13:01:40","14:14:27","14:19:11","abort","Juan Carlos;Other","Other","Marie","M","MON_2022-07-04,14:14:27","14:14:27","Socializing","25% or less Visible","MON","SOCIAL","Play",NA,NA,"MIS",0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v4.1","v4.1","2022-07-04,13:01:40",NA,"2022-07-04,14:14:27"
2022-07-04,"13:01:40","14:14:27","14:19:11","abort","Juan Carlos;Other","Other","Marie","M","MON_2022-07-04,14:14:27","14:14:27","Socializing","25% or less Visible","MIS",NA,NA,NA,NA,NA,0.157627106,-0.361016929,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v4.1","v4.1","2022-07-04,13:01:40",NA,"2022-07-04,14:14:27"
2022-07-04,"13:01:40","14:14:27","14:19:11","abort","Juan Carlos;Other","Other","Marie","M","MON_2022-07-04,14:14:27","14:14:27","Socializing","25% or less Visible","MOZ",NA,NA,NA,NA,NA,-1.502818704,-1.307335377,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v4.1","v4.1","2022-07-04,13:01:40",NA,"2022-07-04,14:14:27"
2022-07-04,"13:01:40","15:19:20","15:21:24","abort","Juan Carlos;Other","Other","Marie","M","MIS_2022-07-04,15:19:20","15:19:20","Socializing","26 - 50% Visible","MIS","FEED",NA,NA,NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v4.1","v4.1","2022-07-04,13:01:40",NA,"2022-07-04,15:19:20"
2022-07-04,"13:01:40","16:24:34","16:30:24","abort","Juan Carlos;Other","Other","Marie","M","MAN_2022-07-04,16:24:34","16:24:34","Foraging - Tree","51 - 75% Visible","MAN","FORAGE","Tree",NA,NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v4.1","v4.1","2022-07-04,13:01:40",NA,"2022-07-04,16:24:34"
2022-07-04,"13:01:40","16:24:34","16:30:24","abort","Juan Carlos;Other","Other","Marie","M","MAN_2022-07-04,16:24:34","16:29:34","Foraging - Tree","51 - 75% Visible","MAN","TRAVEL","Tree",NA,NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v4.1","v4.1","2022-07-04,13:01:40",NA,"2022-07-04,16:29:34"
2022-07-05,"11:58:45","12:06:42","12:13:56","abort","Wil Esteban;Elena;Other","Wil Esteban;Elena;Other","Marie","M","MAU_2022-07-05,12:06:42","12:06:42","Resting","76 - 100% Visible","MAU","REST",NA,NA,NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v4.1","v4.1","2022-07-05,11:58:45",NA,"2022-07-05,12:06:42"
2022-07-05,"11:58:45","12:06:42","12:13:56","abort","Wil Esteban;Elena;Other","Wil Esteban;Elena;Other","Marie","M","MAU_2022-07-05,12:06:42","12:06:42","Resting","76 - 100% Visible","MON",NA,NA,NA,NA,NA,0.233898297,0.3457627,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v4.1","v4.1","2022-07-05,11:58:45",NA,"2022-07-05,12:06:42"
2022-07-05,"11:58:45","12:06:42","12:13:56","abort","Wil Esteban;Elena;Other","Wil Esteban;Elena;Other","Marie","M","MAU_2022-07-05,12:06:42","12:11:43","Other","76 - 100% Visible","MAU","SOCIAL","Grooming",NA,NA,"MON",0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v4.1","v4.1","2022-07-05,11:58:45",NA,"2022-07-05,12:11:43"
2022-07-05,"11:58:45","12:06:42","12:13:56","abort","Wil Esteban;Elena;Other","Wil Esteban;Elena;Other","Marie","M","MAU_2022-07-05,12:06:42","12:11:43","Other","76 - 100% Visible","MON",NA,NA,NA,NA,NA,0.070660323,1.29686904,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v4.1","v4.1","2022-07-05,11:58:45",NA,"2022-07-05,12:11:43"
2022-07-05,"11:58:45","12:06:42","12:13:56","abort","Wil Esteban;Elena;Other","Wil Esteban;Elena;Other","Marie","M","MAU_2022-07-05,12:06:42","12:11:43","Other","76 - 100% Visible","UNID_2",NA,NA,NA,NA,NA,0.117953315,-0.148202732,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v4.1","v4.1","2022-07-05,11:58:45",NA,"2022-07-05,12:11:43"
2022-06-13,"10:08:37","10:17:06","10:24:18","abort","Sarah","Sarah;Other","Miravalles","T","PIO_2022-06-13,10:17:06","10:17:06","Resting","25% or less Visible","PIO",NA,NA,NA,NA,NA,0,0,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v4.1","v4.1","2022-06-13,10:08:37","2022-06-13,10:37:49","2022-06-13,10:17:06"
2022-06-13,"10:08:37","10:17:06","10:24:18","abort","Sarah","Sarah;Other","Miravalles","T","PIO_2022-06-13,10:17:06","10:17:06","Resting","25% or less Visible","PAL",NA,NA,NA,NA,NA,-0.47796607,-0.005084746,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v4.1","v4.1","2022-06-13,10:08:37","2022-06-13,10:37:49","2022-06-13,10:17:06"
2022-06-13,"10:08:37","10:17:06","10:24:18","abort","Sarah","Sarah;Other","Miravalles","T","PIO_2022-06-13,10:17:06","10:22:06","Resting","25% or less Visible","PIO",NA,NA,NA,NA,NA,0,0,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v4.1","v4.1","2022-06-13,10:08:37","2022-06-13,10:37:49","2022-06-13,10:22:06"
2022-06-13,"10:08:37","10:17:06","10:24:18","abort","Sarah","Sarah;Other","Miravalles","T","PIO_2022-06-13,10:17:06","10:22:06","Resting","25% or less Visible","PAL",NA,NA,NA,NA,NA,-1.479660988,-0.193220332,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v4.1","v4.1","2022-06-13,10:08:37","2022-06-13,10:37:49","2022-06-13,10:22:06"
2022-06-15,"06:07:54","07:29:50","07:37:09","abort","Juan Carlos;Sarah;Elena;Other","Juan Carlos;Sarah","Miravalles","T","TAN_2022-06-15,07:29:50","07:29:50","Foraging - Tree","25% or less Visible","TAN","FORAGE","Tree",NA,NA,NA,0,0,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v4.1","v4.1","2022-06-15,06:07:54","2022-06-15,14:30:32","2022-06-15,07:29:50"
2022-06-15,"06:07:54","07:29:50","07:37:09","abort","Juan Carlos;Sarah;Elena;Other","Juan Carlos;Sarah","Miravalles","T","TAN_2022-06-15,07:29:50","07:29:50","Foraging - Tree","25% or less Visible","TIN",NA,NA,NA,NA,NA,-1.820338964,1.342372894,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v4.1","v4.1","2022-06-15,06:07:54","2022-06-15,14:30:32","2022-06-15,07:29:50"
2022-06-15,"06:07:54","07:29:50","07:37:09","abort","Juan Carlos;Sarah;Elena;Other","Juan Carlos;Sarah","Miravalles","T","TAN_2022-06-15,07:29:50","07:29:50","Foraging - Tree","25% or less Visible","TRU",NA,NA,NA,NA,NA,-0.081355929,2.216948986,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v4.1","v4.1","2022-06-15,06:07:54","2022-06-15,14:30:32","2022-06-15,07:29:50"
2022-06-15,"06:07:54","07:29:50","07:37:09","abort","Juan Carlos;Sarah;Elena;Other","Juan Carlos;Sarah","Miravalles","T","TAN_2022-06-15,07:29:50","07:34:50","Foraging - Tree","25% or less Visible","TAN","FORAGE","Tree",NA,NA,NA,0,0,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v4.1","v4.1","2022-06-15,06:07:54","2022-06-15,14:30:32","2022-06-15,07:34:50"
2022-06-15,"06:07:54","07:29:50","07:37:09","abort","Juan Carlos;Sarah;Elena;Other","Juan Carlos;Sarah","Miravalles","T","TAN_2022-06-15,07:29:50","07:34:50","Foraging - Tree","25% or less Visible","TIN",NA,NA,NA,NA,NA,-1.820338964,1.342372894,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v4.1","v4.1","2022-06-15,06:07:54","2022-06-15,14:30:32","2022-06-15,07:34:50"
2022-06-15,"06:07:54","07:29:50","07:37:09","abort","Juan Carlos;Sarah;Elena;Other","Juan Carlos;Sarah","Miravalles","T","TAN_2022-06-15,07:29:50","07:34:50","Foraging - Tree","25% or less Visible","TRU",NA,NA,NA,NA,NA,-0.162711859,2.399999857,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v4.1","v4.1","2022-06-15,06:07:54","2022-06-15,14:30:32","2022-06-15,07:34:50"
2022-06-15,"06:07:54","07:29:50","07:37:09","abort","Juan Carlos;Sarah;Elena;Other","Juan Carlos;Sarah","Miravalles","T","TAN_2022-06-15,07:29:50","07:34:50","Foraging - Tree","25% or less Visible","TOT",NA,NA,NA,NA,NA,1.444067717,1.464406729,"39FF7BB5-6159-4FC5-B05B-3DB10706BC43","v4.1","v4.1","2022-06-15,06:07:54","2022-06-15,14:30:32","2022-06-15,07:34:50"
2022-06-13,"06:42:00","07:44:29","07:47:33","abort","Juan Carlos;Thore;Elena;Other","Juan Carlos;Elena","Tenorio","P","PEN_2022-06-13,07:44:29","07:44:29","Socializing","25% or less Visible","PEN","SOCIAL","Receiving Grooming",NA,NA,"PRU",0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.1","v4.1","2022-06-13,06:42:00","2022-06-13,10:01:34","2022-06-13,07:44:29"
2022-06-13,"06:42:00","07:44:29","07:47:33","abort","Juan Carlos;Thore;Elena;Other","Juan Carlos;Elena","Tenorio","P","PEN_2022-06-13,07:44:29","07:44:29","Socializing","25% or less Visible","UI",NA,NA,NA,NA,NA,-0.132203385,0.467796594,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.1","v4.1","2022-06-13,06:42:00","2022-06-13,10:01:34","2022-06-13,07:44:29"
2022-06-13,"06:42:00","07:44:29","07:47:33","abort","Juan Carlos;Thore;Elena;Other","Juan Carlos;Elena","Tenorio","P","PEN_2022-06-13,07:44:29","07:44:29","Socializing","25% or less Visible","PRU",NA,NA,NA,NA,NA,0.162711859,-0.26440677,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.1","v4.1","2022-06-13,06:42:00","2022-06-13,10:01:34","2022-06-13,07:44:29"
2022-06-13,"10:38:38","11:23:34","11:27:45","abort","Sarah","Sarah;Other","Tenorio","T","TOT_2022-06-13,11:23:34","11:23:34","Forage/Travel","26 - 50% Visible","TOT","FORAGE","Tree",NA,NA,NA,0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.1","v4.1","2022-06-13,10:38:38",NA,"2022-06-13,11:23:34"
2022-06-14,"07:30:46","10:32:17","10:37:36","abort","Wil Esteban;Other","Wil Esteban;Other","Tenorio","T","THO_2022-06-14,10:32:17","10:32:17","Socializing","25% or less Visible","THO","SOCIAL","Play",NA,NA,"TEN;TIN",0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.1","v4.1","2022-06-14,07:30:46","2022-06-14,13:59:00","2022-06-14,10:32:17"
2022-06-14,"07:30:46","10:32:17","10:37:36","abort","Wil Esteban;Other","Wil Esteban;Other","Tenorio","T","THO_2022-06-14,10:32:17","10:32:17","Socializing","25% or less Visible","TIN",NA,NA,NA,NA,NA,0.406779647,1.128813505,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.1","v4.1","2022-06-14,07:30:46","2022-06-14,13:59:00","2022-06-14,10:32:17"
2022-06-14,"07:30:46","10:32:17","10:37:36","abort","Wil Esteban;Other","Wil Esteban;Other","Tenorio","T","THO_2022-06-14,10:32:17","10:32:17","Socializing","25% or less Visible","TEN",NA,NA,NA,NA,NA,-0.803389788,-0.752542377,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.1","v4.1","2022-06-14,07:30:46","2022-06-14,13:59:00","2022-06-14,10:32:17"
2022-06-16,"06:01:43","10:54:20","11:02:33","abort","Wil Esteban;Other","Wil Esteban;Other","Tenorio","T","TAB_2022-06-16,10:54:20","10:54:20","Foraging - Tree","25% or less Visible","TAB","FORAGE","Tree",NA,NA,NA,0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.1","v4.1","2022-06-16,06:01:43",NA,"2022-06-16,10:54:20"
2022-06-16,"06:01:43","10:54:20","11:02:33","abort","Wil Esteban;Other","Wil Esteban;Other","Tenorio","T","TAB_2022-06-16,10:54:20","10:59:21","Foraging - Tree","25% or less Visible","TAB","SOCIAL","Grooming",NA,NA,"TUA",0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.1","v4.1","2022-06-16,06:01:43",NA,"2022-06-16,10:59:21"
2022-06-16,"13:40:50","13:40:58","13:45:27","abort","Sarah;Elena;Other","Sarah;Elena","Tenorio","T","TAN_2022-06-16,13:40:58","13:40:58","Foraging - Tree","26 - 50% Visible","TAN","FEED",NA,NA,NA,NA,0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.1","v4.1","2022-06-16,13:40:50",NA,"2022-06-16,13:40:58"
2022-06-16,"13:40:50","13:40:58","13:45:27","abort","Sarah;Elena;Other","Sarah;Elena","Tenorio","T","TAN_2022-06-16,13:40:58","13:40:58","Foraging - Tree","26 - 50% Visible","TRU",NA,NA,NA,NA,NA,-4.240677834,3.742372751,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.1","v4.1","2022-06-16,13:40:50",NA,"2022-06-16,13:40:58"
2022-09-02,"06:44:07","06:44:37","06:50:32","abort","Alex;Elena;Other","Alex;Elena;Other","Chepe","M","MYK_2022-09-02,06:44:37","06:44:37","Forage/Travel","26 - 50% Visible","MYK","FORAGE","Tree",NA,NA,NA,0,0,"8074B1B9-C939-4D74-9884-2059F72AECEA","v4.2","v4.2","2022-09-02,06:44:07","2022-09-02,17:16:47","2022-09-02,06:44:37"
2022-09-02,"06:44:07","06:44:37","06:50:32","abort","Alex;Elena;Other","Alex;Elena;Other","Chepe","M","MYK_2022-09-02,06:44:37","06:44:37","Forage/Travel","26 - 50% Visible","MUL",NA,NA,NA,NA,NA,0.834740877,0.865882158,"8074B1B9-C939-4D74-9884-2059F72AECEA","v4.2","v4.2","2022-09-02,06:44:07","2022-09-02,17:16:47","2022-09-02,06:44:37"
2022-09-02,"06:44:07","06:44:37","06:50:32","abort","Alex;Elena;Other","Alex;Elena;Other","Chepe","M","MYK_2022-09-02,06:44:37","06:44:37","Forage/Travel","26 - 50% Visible","MOW",NA,NA,NA,NA,NA,1.012271047,0.636167824,"8074B1B9-C939-4D74-9884-2059F72AECEA","v4.2","v4.2","2022-09-02,06:44:07","2022-09-02,17:16:47","2022-09-02,06:44:37"
2022-09-02,"06:44:07","06:44:37","06:50:32","abort","Alex;Elena;Other","Alex;Elena;Other","Chepe","M","MYK_2022-09-02,06:44:37","06:49:37","Forage/Travel","26 - 50% Visible","MYK","FORAGE","Tree",NA,NA,NA,0,0,"8074B1B9-C939-4D74-9884-2059F72AECEA","v4.2","v4.2","2022-09-02,06:44:07","2022-09-02,17:16:47","2022-09-02,06:49:37"
2022-09-02,"06:44:07","06:44:37","06:50:32","abort","Alex;Elena;Other","Alex;Elena;Other","Chepe","M","MYK_2022-09-02,06:44:37","06:49:37","Forage/Travel","26 - 50% Visible","MUL",NA,NA,NA,NA,NA,0.834740877,0.865882158,"8074B1B9-C939-4D74-9884-2059F72AECEA","v4.2","v4.2","2022-09-02,06:44:07","2022-09-02,17:16:47","2022-09-02,06:49:37"
2022-09-02,"06:44:07","06:44:37","06:50:32","abort","Alex;Elena;Other","Alex;Elena;Other","Chepe","M","MYK_2022-09-02,06:44:37","06:49:37","Forage/Travel","26 - 50% Visible","MOW",NA,NA,NA,NA,NA,1.012271047,0.636167824,"8074B1B9-C939-4D74-9884-2059F72AECEA","v4.2","v4.2","2022-09-02,06:44:07","2022-09-02,17:16:47","2022-09-02,06:49:37"
2022-09-02,"06:44:07","12:31:15","12:39:53","abort","Alex;Elena;Other","Alex;Elena;Other","Chepe","M","MAU_2022-09-02,12:31:15","12:31:15","Foraging - Tree","25% or less Visible","MAU","SELF-DIRECTED","Grooming",NA,NA,NA,0,0,"8074B1B9-C939-4D74-9884-2059F72AECEA","v4.2","v4.2","2022-09-02,06:44:07","2022-09-02,17:16:47","2022-09-02,12:31:15"
2022-09-02,"06:44:07","12:31:15","12:39:53","abort","Alex;Elena;Other","Alex;Elena;Other","Chepe","M","MAU_2022-09-02,12:31:15","12:31:15","Foraging - Tree","25% or less Visible","MOS",NA,NA,NA,NA,NA,-1.189075112,-0.067015357,"8074B1B9-C939-4D74-9884-2059F72AECEA","v4.2","v4.2","2022-09-02,06:44:07","2022-09-02,17:16:47","2022-09-02,12:31:15"
2022-09-02,"06:44:07","12:31:15","12:39:53","abort","Alex;Elena;Other","Alex;Elena;Other","Chepe","M","MAU_2022-09-02,12:31:15","12:36:15","Traveling - Tree","25% or less Visible","MAU","TRAVEL","Tree",NA,NA,NA,0,0,"8074B1B9-C939-4D74-9884-2059F72AECEA","v4.2","v4.2","2022-09-02,06:44:07","2022-09-02,17:16:47","2022-09-02,12:36:15"
2022-08-30,"12:20:42","08:18:17","08:24:39","abort","Vasco;Other","Vasco;Other","Guanacaste","M","MIL_2022-09-01,08:18:17","08:18:17","Foraging - Tree","25% or less Visible","MIL","FORAGE","Tree",NA,NA,NA,0,0,"DB8A0AB6-5F74-4C29-9FF4-88C1FB2B4589","v4.2","v4.2","2022-08-30,12:20:42","2022-09-05,08:02:15","2022-09-01,08:18:17"
2022-08-30,"12:20:42","08:18:17","08:24:39","abort","Vasco;Other","Vasco;Other","Guanacaste","M","MIL_2022-09-01,08:18:17","08:23:17","Foraging - Tree","25% or less Visible","MIL",NA,NA,NA,NA,NA,0,0,"DB8A0AB6-5F74-4C29-9FF4-88C1FB2B4589","v4.2","v4.2","2022-08-30,12:20:42","2022-09-05,08:02:15","2022-09-01,08:23:17"
2022-08-30,"12:20:42","11:29:09","11:39:09","abort","Vasco;Other","Vasco;Other","Guanacaste","M","MAU_2022-09-01,11:29:09","11:29:09","Foraging - Tree","26 - 50% Visible","MAU","FORAGE","Tree",NA,NA,NA,0,0,"DB8A0AB6-5F74-4C29-9FF4-88C1FB2B4589","v4.2","v4.2","2022-08-30,12:20:42","2022-09-05,08:02:15","2022-09-01,11:29:09"
2022-08-30,"12:20:42","11:29:09","11:39:09","abort","Vasco;Other","Vasco;Other","Guanacaste","M","MAU_2022-09-01,11:29:09","11:34:09","Foraging - Tree","26 - 50% Visible","MAU","VIGILANT",NA,NA,NA,NA,0,0,"DB8A0AB6-5F74-4C29-9FF4-88C1FB2B4589","v4.2","v4.2","2022-08-30,12:20:42","2022-09-05,08:02:15","2022-09-01,11:34:09"
2022-08-30,"12:20:42","13:33:27","13:43:27","abort","Vasco;Other","Vasco;Other","Guanacaste","M","MUL_2022-09-01,13:33:27","13:33:27","Forage/Travel","25% or less Visible","MUL","TRAVEL","Tree",NA,NA,NA,0,0,"DB8A0AB6-5F74-4C29-9FF4-88C1FB2B4589","v4.2","v4.2","2022-08-30,12:20:42","2022-09-05,08:02:15","2022-09-01,13:33:27"
2022-08-30,"12:20:42","13:33:27","13:43:27","abort","Vasco;Other","Vasco;Other","Guanacaste","M","MUL_2022-09-01,13:33:27","13:33:27","Forage/Travel","25% or less Visible","MOW",NA,NA,NA,NA,NA,0.116338693,-0.334792525,"DB8A0AB6-5F74-4C29-9FF4-88C1FB2B4589","v4.2","v4.2","2022-08-30,12:20:42","2022-09-05,08:02:15","2022-09-01,13:33:27"
2022-08-30,"12:20:42","13:33:27","13:43:27","abort","Vasco;Other","Vasco;Other","Guanacaste","M","MUL_2022-09-01,13:33:27","13:33:27","Forage/Travel","25% or less Visible","MUS",NA,NA,NA,NA,NA,0.361801177,-5.333301067,"DB8A0AB6-5F74-4C29-9FF4-88C1FB2B4589","v4.2","v4.2","2022-08-30,12:20:42","2022-09-05,08:02:15","2022-09-01,13:33:27"
2022-08-30,"12:20:42","13:33:27","13:43:27","abort","Vasco;Other","Vasco;Other","Guanacaste","M","MUL_2022-09-01,13:33:27","13:38:27","Forage/Travel","51 - 75% Visible","MUL","FEED",NA,NA,NA,NA,0,0,"DB8A0AB6-5F74-4C29-9FF4-88C1FB2B4589","v4.2","v4.2","2022-08-30,12:20:42","2022-09-05,08:02:15","2022-09-01,13:38:27"
2022-08-30,"12:20:42","13:33:27","13:43:27","abort","Vasco;Other","Vasco;Other","Guanacaste","M","MUL_2022-09-01,13:33:27","13:38:27","Forage/Travel","51 - 75% Visible","MOW",NA,NA,NA,NA,NA,0.117326841,-0.199916095,"DB8A0AB6-5F74-4C29-9FF4-88C1FB2B4589","v4.2","v4.2","2022-08-30,12:20:42","2022-09-05,08:02:15","2022-09-01,13:38:27"
2022-08-30,"12:20:42","13:33:27","13:43:27","abort","Vasco;Other","Vasco;Other","Guanacaste","M","MUL_2022-09-01,13:33:27","13:38:27","Forage/Travel","51 - 75% Visible","MUS",NA,NA,NA,NA,NA,2.146982908,-4.942792416,"DB8A0AB6-5F74-4C29-9FF4-88C1FB2B4589","v4.2","v4.2","2022-08-30,12:20:42","2022-09-05,08:02:15","2022-09-01,13:38:27"
2022-08-30,"12:20:42","13:33:27","13:43:27","abort","Vasco;Other","Vasco;Other","Guanacaste","M","MUL_2022-09-01,13:33:27","13:38:27","Forage/Travel","51 - 75% Visible","UNK_2",NA,NA,NA,NA,NA,-1.132300258,-1.717320323,"DB8A0AB6-5F74-4C29-9FF4-88C1FB2B4589","v4.2","v4.2","2022-08-30,12:20:42","2022-09-05,08:02:15","2022-09-01,13:38:27"
2022-08-30,"12:20:42","06:21:48","06:24:00","abort","Vasco;Other","Vasco;Other","Guanacaste","M","MAN_2022-08-31,06:21:48","06:21:48","Foraging - Tree","26 - 50% Visible","MAN","FORAGE","Tree",NA,NA,NA,0,0,"DB8A0AB6-5F74-4C29-9FF4-88C1FB2B4589","v4.2","v4.2","2022-08-30,12:20:42","2022-09-05,08:02:15","2022-08-31,06:21:48"
2022-08-30,"12:20:42","15:45:52","15:48:50","abort","Vasco;Other","Vasco;Other","Guanacaste","M","MOZ_2022-08-31,15:45:52","15:45:52","Forage/Travel","26 - 50% Visible","MOZ","TRAVEL","Tree",NA,NA,NA,0,0,"DB8A0AB6-5F74-4C29-9FF4-88C1FB2B4589","v4.2","v4.2","2022-08-30,12:20:42","2022-09-05,08:02:15","2022-08-31,15:45:52"
2022-08-30,"12:20:42","15:45:52","15:48:50","abort","Vasco;Other","Vasco;Other","Guanacaste","M","MOZ_2022-08-31,15:45:52","15:45:52","Forage/Travel","26 - 50% Visible","MIL",NA,NA,NA,NA,NA,-2.661849976,-0.424051762,"DB8A0AB6-5F74-4C29-9FF4-88C1FB2B4589","v4.2","v4.2","2022-08-30,12:20:42","2022-09-05,08:02:15","2022-08-31,15:45:52"
2022-08-30,"12:20:42","15:45:52","15:48:50","abort","Vasco;Other","Vasco;Other","Guanacaste","M","MOZ_2022-08-31,15:45:52","15:45:52","Forage/Travel","26 - 50% Visible","MYK",NA,NA,NA,NA,NA,-1.510970235,-0.375257939,"DB8A0AB6-5F74-4C29-9FF4-88C1FB2B4589","v4.2","v4.2","2022-08-30,12:20:42","2022-09-05,08:02:15","2022-08-31,15:45:52"
2022-08-03,"12:12:18","13:00:36","13:06:12","abort","Juan Carlos;Other","Other","Tenorio","M","MON_2022-08-03,13:00:36","13:00:36","Resting","76 - 100% Visible","MON","REST",NA,NA,NA,NA,0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.1","v4.1","2022-08-03,12:12:18","2022-08-03,18:19:27","2022-08-03,13:00:36"
2022-08-03,"12:12:18","13:00:36","13:06:12","abort","Juan Carlos;Other","Other","Tenorio","M","MON_2022-08-03,13:00:36","13:05:36","Foraging - Tree","51 - 75% Visible","MON",NA,NA,NA,NA,NA,0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.1","v4.1","2022-08-03,12:12:18","2022-08-03,18:19:27","2022-08-03,13:05:36"
2022-08-03,"12:12:18","13:00:36","13:06:12","abort","Juan Carlos;Other","Other","Tenorio","M","MON_2022-08-03,13:00:36","13:05:36","Foraging - Tree","51 - 75% Visible","MOS",NA,NA,NA,NA,NA,0.854237258,2.410169363,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.1","v4.1","2022-08-03,12:12:18","2022-08-03,18:19:27","2022-08-03,13:05:36"
2022-11-21,"14:00:11","14:44:15","14:49:45","abort","Chloe","Other","Chepe","P","PAC_2022-11-21,14:44:15","14:44:15","Foraging - Tree","25% or less Visible","PAC","FORAGE","Tree",NA,NA,NA,0,0,"8074B1B9-C939-4D74-9884-2059F72AECEA","v4.2","v4.5","2022-11-21,14:00:11","2022-11-22,05:41:55","2022-11-21,14:44:15"
2022-11-21,"14:00:11","14:44:15","14:49:45","abort","Chloe","Other","Chepe","P","PAC_2022-11-21,14:44:15","14:49:15","Foraging - Tree","25% or less Visible","PAC",NA,NA,NA,NA,NA,0,0,"8074B1B9-C939-4D74-9884-2059F72AECEA","v4.2","v4.5","2022-11-21,14:00:11","2022-11-22,05:41:55","2022-11-21,14:49:15"
2022-11-21,"14:00:11","16:15:23","16:19:20","abort","Chloe","Other","Chepe","P","PEN_2022-11-21,16:15:23","16:15:23","Foraging - Tree","25% or less Visible","PEN","FEED2","Plant","Fruit","Elaeis guinnensis",NA,0,0,"8074B1B9-C939-4D74-9884-2059F72AECEA","v4.2","v4.5","2022-11-21,14:00:11","2022-11-22,05:41:55","2022-11-21,16:15:23"
2022-11-21,"14:00:11","16:15:23","16:19:20","abort","Chloe","Other","Chepe","P","PEN_2022-11-21,16:15:23","16:15:23","Foraging - Tree","25% or less Visible","PET",NA,NA,NA,NA,NA,-3.822217941,3.793439627,"8074B1B9-C939-4D74-9884-2059F72AECEA","v4.2","v4.5","2022-11-21,14:00:11","2022-11-22,05:41:55","2022-11-21,16:15:23"
2022-11-21,"14:00:11","16:15:23","16:19:20","abort","Chloe","Other","Chepe","P","PEN_2022-11-21,16:15:23","16:15:23","Foraging - Tree","25% or less Visible","PRU",NA,NA,NA,NA,NA,-1.378750563,4.050059319,"8074B1B9-C939-4D74-9884-2059F72AECEA","v4.2","v4.5","2022-11-21,14:00:11","2022-11-22,05:41:55","2022-11-21,16:15:23"
