"Date","SessionStart","FocalStart","FocalEnd","Type","Observer","Recorder","DeviceName","Group","UniqueFocalCode","ScanStart","GroupBehavior","GroupVisibility","ScanID","ScanBehavior","ScanBehaviorType","InvolvedID","x_position","y_position","device_ID","layout_info_json_version","behaviors_json_version","session_start_timeStamp","session_end_timeStamp","scan_timeStamp"
2018-09-04,"11:20:35","11:20:46","11:30:46","focal","Celia;Ariek","Celia","Jane","T","TAM_2018-09-04,11:20:46","11:30:46","Socializing","51 - 75% Visible","TES",NA,NA,NA,-4.884746075,-0.913559377,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,11:20:35","2018-09-04,12:34:42","2018-09-04,11:30:46"
2018-09-04,"11:20:35","12:22:35","12:32:35","focal","Celia;Ariek","Celia","Jane","T","TEN_2018-09-04,12:22:35","12:22:35","Socializing","25% or less Visible","TEN","SOCIAL","Other","TES",0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,11:20:35","2018-09-04,12:34:42","2018-09-04,12:22:35"
2018-09-04,"11:20:35","12:22:35","12:32:35","focal","Celia;Ariek","Celia","Jane","T","TEN_2018-09-04,12:22:35","12:22:35","Socializing","25% or less Visible","TES",NA,NA,NA,-0.027966103,-0.009322034,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,11:20:35","2018-09-04,12:34:42","2018-09-04,12:22:35"
2018-09-04,"11:20:35","12:22:35","12:32:35","focal","Celia;Ariek","Celia","Jane","T","TEN_2018-09-04,12:22:35","12:22:35","Socializing","25% or less Visible","TER",NA,NA,NA,-4.810169697,0.130508482,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,11:20:35","2018-09-04,12:34:42","2018-09-04,12:22:35"
2018-09-04,"11:20:35","12:22:35","12:32:35","focal","Celia;Ariek","Celia","Jane","T","TEN_2018-09-04,12:22:35","12:27:35","Foraging - Tree","25% or less Visible","TEN","TRAVEL","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,11:20:35","2018-09-04,12:34:42","2018-09-04,12:27:35"
2018-09-04,"11:20:35","12:22:35","12:32:35","focal","Celia;Ariek","Celia","Jane","T","TEN_2018-09-04,12:22:35","12:27:35","Foraging - Tree","25% or less Visible","TES",NA,NA,NA,-2.013559341,-1.482203484,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,11:20:35","2018-09-04,12:34:42","2018-09-04,12:27:35"
2018-09-04,"11:20:35","12:22:35","12:32:35","focal","Celia;Ariek","Celia","Jane","T","TEN_2018-09-04,12:22:35","12:27:35","Foraging - Tree","25% or less Visible","TER",NA,NA,NA,-4.810169697,0.130508482,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,11:20:35","2018-09-04,12:34:42","2018-09-04,12:27:35"
2018-09-04,"11:20:35","12:22:35","12:32:35","focal","Celia;Ariek","Celia","Jane","T","TEN_2018-09-04,12:22:35","12:32:35","Foraging - Tree","26 - 50% Visible","TEN","DRINK",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,11:20:35","2018-09-04,12:34:42","2018-09-04,12:32:35"
2018-09-04,"11:20:35","12:22:35","12:32:35","focal","Celia;Ariek","Celia","Jane","T","TEN_2018-09-04,12:22:35","12:32:35","Foraging - Tree","26 - 50% Visible","TON",NA,NA,NA,-4.726271152,0.783050895,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,11:20:35","2018-09-04,12:34:42","2018-09-04,12:32:35"
2018-09-04,"11:20:35","12:22:35","12:32:35","focal","Celia;Ariek","Celia","Jane","T","TEN_2018-09-04,12:22:35","12:32:35","Foraging - Tree","26 - 50% Visible","TES",NA,NA,NA,-3.327966213,3.61694932,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,11:20:35","2018-09-04,12:34:42","2018-09-04,12:32:35"
2018-09-04,"11:20:35","12:22:35","12:32:35","focal","Celia;Ariek","Celia","Jane","T","TEN_2018-09-04,12:22:35","12:32:35","Foraging - Tree","26 - 50% Visible","TIC",NA,NA,NA,-4.222881317,2.405084848,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,11:20:35","2018-09-04,12:34:42","2018-09-04,12:32:35"
2018-09-04,"11:20:35","12:22:35","12:32:35","focal","Celia;Ariek","Celia","Jane","T","TEN_2018-09-04,12:22:35","12:32:35","Foraging - Tree","26 - 50% Visible","THI",NA,NA,NA,-1.91101706,4.446610451,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,11:20:35","2018-09-04,12:34:42","2018-09-04,12:32:35"
2018-09-04,"11:20:35","12:22:35","12:32:35","focal","Celia;Ariek","Celia","Jane","T","TEN_2018-09-04,12:22:35","12:32:35","Foraging - Tree","26 - 50% Visible","TEL",NA,NA,NA,-4.875423908,-0.913559377,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,11:20:35","2018-09-04,12:34:42","2018-09-04,12:32:35"
2018-09-04,"12:39:47","12:57:22","13:07:22","focal","Celia;Ariek","Ariek","Jane","T","TEL_2018-09-04,12:57:22","12:57:22","Resting","26 - 50% Visible","TEL","REST",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,12:57:22"
2018-09-04,"12:39:47","12:57:22","13:07:22","focal","Celia;Ariek","Ariek","Jane","T","TEL_2018-09-04,12:57:22","12:57:22","Resting","26 - 50% Visible","TEV",NA,NA,NA,0.102542378,0.978813589,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,12:57:22"
2018-09-04,"12:39:47","12:57:22","13:07:22","focal","Celia;Ariek","Ariek","Jane","T","TEL_2018-09-04,12:57:22","12:57:22","Resting","26 - 50% Visible","TAB",NA,NA,NA,0.969491541,0.046610169,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,12:57:22"
2018-09-04,"12:39:47","12:57:22","13:07:22","focal","Celia;Ariek","Ariek","Jane","T","TEL_2018-09-04,12:57:22","12:57:22","Resting","26 - 50% Visible","TEN",NA,NA,NA,0.233050853,-3.887288332,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,12:57:22"
2018-09-04,"12:39:47","12:57:22","13:07:22","focal","Celia;Ariek","Ariek","Jane","T","TEL_2018-09-04,12:57:22","13:02:22","Foraging - Tree","26 - 50% Visible","TEL","FEED",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:02:22"
2018-09-04,"12:39:47","12:57:22","13:07:22","focal","Celia;Ariek","Ariek","Jane","T","TEL_2018-09-04,12:57:22","13:02:22","Foraging - Tree","26 - 50% Visible","TON",NA,NA,NA,0.233050853,2.004237413,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:02:22"
2018-09-04,"12:39:47","12:57:22","13:07:22","focal","Celia;Ariek","Ariek","Jane","T","TEL_2018-09-04,12:57:22","13:02:22","Foraging - Tree","26 - 50% Visible","TAB",NA,NA,NA,1.006779671,0.288983047,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:02:22"
2018-09-04,"12:39:47","12:57:22","13:07:22","focal","Celia;Ariek","Ariek","Jane","T","TEL_2018-09-04,12:57:22","13:02:22","Foraging - Tree","26 - 50% Visible","THI",NA,NA,NA,0.027966103,-4.987288475,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:02:22"
2018-09-04,"12:39:47","12:57:22","13:07:22","focal","Celia;Ariek","Ariek","Jane","T","TEL_2018-09-04,12:57:22","13:02:22","Foraging - Tree","26 - 50% Visible","UNK_1",NA,NA,NA,-4.894067764,0.223728821,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:02:22"
2018-09-04,"12:39:47","12:57:22","13:07:22","focal","Celia;Ariek","Ariek","Jane","T","TEL_2018-09-04,12:57:22","13:07:22","Foraging - Tree","26 - 50% Visible","TEL","VIGILANT",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:07:22"
2018-09-04,"12:39:47","12:57:22","13:07:22","focal","Celia;Ariek","Ariek","Jane","T","TEL_2018-09-04,12:57:22","13:07:22","Foraging - Tree","26 - 50% Visible","TEV",NA,NA,NA,1.04406786,0.055932205,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:07:22"
2018-09-04,"12:39:47","12:57:22","13:07:22","focal","Celia;Ariek","Ariek","Jane","T","TEL_2018-09-04,12:57:22","13:07:22","Foraging - Tree","26 - 50% Visible","TON",NA,NA,NA,0.102542378,0.978813589,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:07:22"
2018-09-04,"12:39:47","12:57:22","13:07:22","focal","Celia;Ariek","Ariek","Jane","T","TEL_2018-09-04,12:57:22","13:07:22","Foraging - Tree","26 - 50% Visible","TEN",NA,NA,NA,0.158474579,-2.069491625,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:07:22"
2018-09-04,"12:39:47","12:57:22","13:07:22","focal","Celia;Ariek","Ariek","Jane","T","TEL_2018-09-04,12:57:22","13:07:22","Foraging - Tree","26 - 50% Visible","TOT",NA,NA,NA,-2.013559341,-0.130508482,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:07:22"
2018-09-04,"12:39:47","12:57:22","13:07:22","focal","Celia;Ariek","Ariek","Jane","T","TEL_2018-09-04,12:57:22","13:07:22","Foraging - Tree","26 - 50% Visible","TIO",NA,NA,NA,0.074576274,2.172034025,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:07:22"
2018-09-04,"12:39:47","13:10:47","13:20:47","focal","Celia;Ariek","Ariek","Jane","T","TRU_2018-09-04,13:10:47","13:10:47","Foraging - Tree","25% or less Visible","TRU","FEED",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:10:47"
2018-09-04,"12:39:47","13:10:47","13:20:47","focal","Celia;Ariek","Ariek","Jane","T","TRU_2018-09-04,13:10:47","13:15:47","Socializing","26 - 50% Visible","TRU","SOCIAL","Aggression capuchin","UNID",0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:15:47"
2018-09-04,"12:39:47","13:10:47","13:20:47","focal","Celia;Ariek","Ariek","Jane","T","TRU_2018-09-04,13:10:47","13:15:47","Socializing","26 - 50% Visible","TEV",NA,NA,NA,0.186440676,0.857627153,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:15:47"
2018-09-04,"12:39:47","13:10:47","13:20:47","focal","Celia;Ariek","Ariek","Jane","T","TRU_2018-09-04,13:10:47","13:15:47","Socializing","26 - 50% Visible","TON",NA,NA,NA,5.005932331,-0.046610169,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:15:47"
2018-09-04,"12:39:47","13:10:47","13:20:47","focal","Celia;Ariek","Ariek","Jane","T","TRU_2018-09-04,13:10:47","13:15:47","Socializing","26 - 50% Visible","UI",NA,NA,NA,0.093220338,-5.127118587,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:15:47"
2018-09-04,"12:39:47","13:10:47","13:20:47","focal","Celia;Ariek","Ariek","Jane","T","TRU_2018-09-04,13:10:47","13:20:47","Foraging - Tree","26 - 50% Visible","TRU","REST",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:20:47"
2018-09-04,"12:39:47","13:10:47","13:20:47","focal","Celia;Ariek","Ariek","Jane","T","TRU_2018-09-04,13:10:47","13:20:47","Foraging - Tree","26 - 50% Visible","TON",NA,NA,NA,-0.037288137,-0.848305106,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:20:47"
2018-09-04,"12:39:47","13:10:47","13:20:47","focal","Celia;Ariek","Ariek","Jane","T","TRU_2018-09-04,13:10:47","13:20:47","Foraging - Tree","26 - 50% Visible","TIO",NA,NA,NA,1.025423765,0.074576274,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:20:47"
2018-09-04,"12:39:47","13:10:47","13:20:47","focal","Celia;Ariek","Ariek","Jane","T","TRU_2018-09-04,13:10:47","13:20:47","Foraging - Tree","26 - 50% Visible","TAN",NA,NA,NA,0.046610169,1.025423765,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:20:47"
2018-09-04,"12:39:47","13:10:47","13:20:47","focal","Celia;Ariek","Ariek","Jane","T","TRU_2018-09-04,13:10:47","13:20:47","Foraging - Tree","26 - 50% Visible","THI",NA,NA,NA,-4.875423908,-0.11186441,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,12:39:47","2018-09-04,13:22:41","2018-09-04,13:20:47"
2018-09-04,"14:47:46","14:48:08","14:58:08","focal","Celia;Ariek","Celia","Jane","T","THI_2018-09-04,14:48:08","14:48:08","Traveling - Tree","26 - 50% Visible","THI","TRAVEL","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,14:47:46","2018-09-04,15:45:05","2018-09-04,14:48:08"
2018-09-04,"14:47:46","14:48:08","14:58:08","focal","Celia;Ariek","Celia","Jane","T","THI_2018-09-04,14:48:08","14:48:08","Traveling - Tree","26 - 50% Visible","TAN",NA,NA,NA,-2.871186495,0.745762706,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,14:47:46","2018-09-04,15:45:05","2018-09-04,14:48:08"
2018-09-04,"14:47:46","14:48:08","14:58:08","focal","Celia;Ariek","Celia","Jane","T","THI_2018-09-04,14:48:08","14:53:09","Foraging - Tree","25% or less Visible","THI","FEED",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,14:47:46","2018-09-04,15:45:05","2018-09-04,14:53:09"
2018-09-04,"14:47:46","14:48:08","14:58:08","focal","Celia;Ariek","Celia","Jane","T","THI_2018-09-04,14:48:08","14:58:09","Resting","25% or less Visible","THI","REST",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,14:47:46","2018-09-04,15:45:05","2018-09-04,14:58:09"
2018-09-04,"14:47:46","15:33:15","15:43:15","focal","Celia;Ariek","Celia","Jane","T","TET_2018-09-04,15:33:15","15:33:15","Vigilant","25% or less Visible","TET","VIGILANT",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,14:47:46","2018-09-04,15:45:05","2018-09-04,15:33:15"
2018-09-04,"14:47:46","15:33:15","15:43:15","focal","Celia;Ariek","Celia","Jane","T","TET_2018-09-04,15:33:15","15:33:15","Vigilant","25% or less Visible","THI",NA,NA,NA,-2.880508661,0.6618644,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,14:47:46","2018-09-04,15:45:05","2018-09-04,15:33:15"
2018-09-04,"14:47:46","15:33:15","15:43:15","focal","Celia;Ariek","Celia","Jane","T","TET_2018-09-04,15:33:15","15:33:15","Vigilant","25% or less Visible","TEV",NA,NA,NA,-1.267796636,2.600847483,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,14:47:46","2018-09-04,15:45:05","2018-09-04,15:33:15"
2018-09-04,"14:47:46","15:33:15","15:43:15","focal","Celia;Ariek","Celia","Jane","T","TET_2018-09-04,15:33:15","15:33:15","Vigilant","25% or less Visible","TIO",NA,NA,NA,1.771186471,2.47033906,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,14:47:46","2018-09-04,15:45:05","2018-09-04,15:33:15"
2018-09-04,"14:47:46","15:33:15","15:43:15","focal","Celia;Ariek","Celia","Jane","T","TET_2018-09-04,15:33:15","15:33:15","Vigilant","25% or less Visible","TOT",NA,NA,NA,-4.194915295,2.423728943,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,14:47:46","2018-09-04,15:45:05","2018-09-04,15:33:15"
2018-09-04,"14:47:46","15:33:15","15:43:15","focal","Celia;Ariek","Celia","Jane","T","TET_2018-09-04,15:33:15","15:38:16","Foraging - Tree","26 - 50% Visible","TET","FORAGE","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,14:47:46","2018-09-04,15:45:05","2018-09-04,15:38:16"
2018-09-04,"14:47:46","15:33:15","15:43:15","focal","Celia;Ariek","Celia","Jane","T","TET_2018-09-04,15:33:15","15:38:16","Foraging - Tree","26 - 50% Visible","TEN",NA,NA,NA,-0.876271188,-0.093220338,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,14:47:46","2018-09-04,15:45:05","2018-09-04,15:38:16"
2018-09-04,"14:47:46","15:33:15","15:43:15","focal","Celia;Ariek","Celia","Jane","T","TET_2018-09-04,15:33:15","15:38:16","Foraging - Tree","26 - 50% Visible","TAI",NA,NA,NA,-3.99915266,-0.046610169,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,14:47:46","2018-09-04,15:45:05","2018-09-04,15:38:16"
2018-09-04,"14:47:46","15:33:15","15:43:15","focal","Celia;Ariek","Celia","Jane","T","TET_2018-09-04,15:33:15","15:38:16","Foraging - Tree","26 - 50% Visible","TEV",NA,NA,NA,-2.973728895,2.498305082,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,14:47:46","2018-09-04,15:45:05","2018-09-04,15:38:16"
2018-09-04,"14:47:46","15:33:15","15:43:15","focal","Celia;Ariek","Celia","Jane","T","TET_2018-09-04,15:33:15","15:43:16","Traveling - Tree","25% or less Visible","TET","TRAVEL","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,14:47:46","2018-09-04,15:45:05","2018-09-04,15:43:16"
2018-09-04,"15:46:35","16:12:48","16:22:48","focal","Celia;Ariek","Ariek","Jane","T","TAI_2018-09-04,16:12:48","16:12:48","Foraging - Tree","26 - 50% Visible","TAI","FEED",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,15:46:35","2018-09-04,16:41:28","2018-09-04,16:12:48"
2018-09-04,"15:46:35","16:12:48","16:22:48","focal","Celia;Ariek","Ariek","Jane","T","TAI_2018-09-04,16:12:48","16:12:48","Foraging - Tree","26 - 50% Visible","TON",NA,NA,NA,0.065254241,0.913559377,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,15:46:35","2018-09-04,16:41:28","2018-09-04,16:12:48"
2018-09-04,"15:46:35","16:12:48","16:22:48","focal","Celia;Ariek","Ariek","Jane","T","TAI_2018-09-04,16:12:48","16:12:48","Foraging - Tree","26 - 50% Visible","TRU",NA,NA,NA,3.113559484,0.083898306,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,15:46:35","2018-09-04,16:41:28","2018-09-04,16:12:48"
2018-09-04,"15:46:35","16:12:48","16:22:48","focal","Celia;Ariek","Ariek","Jane","T","TAI_2018-09-04,16:12:48","16:17:49","Foraging - Tree","25% or less Visible","TAI","FORAGE","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,15:46:35","2018-09-04,16:41:28","2018-09-04,16:17:49"
2018-09-04,"15:46:35","16:12:48","16:22:48","focal","Celia;Ariek","Ariek","Jane","T","TAI_2018-09-04,16:12:48","16:22:49","Resting","25% or less Visible","TAI","TRAVEL","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,15:46:35","2018-09-04,16:41:28","2018-09-04,16:22:49"
2018-09-04,"15:46:35","16:12:48","16:22:48","focal","Celia;Ariek","Ariek","Jane","T","TAI_2018-09-04,16:12:48","16:22:49","Resting","25% or less Visible","TEV",NA,NA,NA,0.11186441,3.924576283,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,15:46:35","2018-09-04,16:41:28","2018-09-04,16:22:49"
2018-09-04,"15:46:35","16:12:48","16:22:48","focal","Celia;Ariek","Ariek","Jane","T","TAI_2018-09-04,16:12:48","16:22:49","Resting","25% or less Visible","TRU",NA,NA,NA,3.066949368,0.046610169,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,15:46:35","2018-09-04,16:41:28","2018-09-04,16:22:49"
2018-09-04,"15:46:35","16:28:41","16:38:41","focal","Celia;Ariek","Ariek","Jane","T","TEV_2018-09-04,16:28:41","16:28:41","Traveling - Tree","25% or less Visible","TEV","TRAVEL","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,15:46:35","2018-09-04,16:41:28","2018-09-04,16:28:41"
2018-09-04,"15:46:35","16:28:41","16:38:41","focal","Celia;Ariek","Ariek","Jane","T","TEV_2018-09-04,16:28:41","16:28:41","Traveling - Tree","25% or less Visible","TRU",NA,NA,NA,-0.046610169,3.150847673,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,15:46:35","2018-09-04,16:41:28","2018-09-04,16:28:41"
2018-09-04,"15:46:35","16:28:41","16:38:41","focal","Celia;Ariek","Ariek","Jane","T","TEV_2018-09-04,16:28:41","16:33:42","Vigilant","25% or less Visible","TEV","VIGILANT",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,15:46:35","2018-09-04,16:41:28","2018-09-04,16:33:42"
2018-09-04,"15:46:35","16:28:41","16:38:41","focal","Celia;Ariek","Ariek","Jane","T","TEV_2018-09-04,16:28:41","16:38:42","Foraging - Tree","25% or less Visible","TEV","FORAGE","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,15:46:35","2018-09-04,16:41:28","2018-09-04,16:38:42"
2018-09-04,"15:46:35","16:28:41","16:38:41","focal","Celia;Ariek","Ariek","Jane","T","TEV_2018-09-04,16:28:41","16:38:42","Foraging - Tree","25% or less Visible","TEN",NA,NA,NA,0.009322034,1.081355929,"B55C5181-F1E1-4674-86D8-50107ED445A6","v2.6","v2.7","2018-09-04,15:46:35","2018-09-04,16:41:28","2018-09-04,16:38:42"
2018-09-05,"06:12:21","10:01:55","10:11:55","focal","Juan Carlos;Celia","Celia","Marie","T","TES_2018-09-05,10:01:55","10:01:55","Socializing","25% or less Visible","TES","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v2.6","v2.7","2018-09-05,06:12:21","2018-09-05,11:40:44","2018-09-05,10:01:55"
2018-09-05,"06:12:21","10:01:55","10:11:55","focal","Juan Carlos;Celia","Celia","Marie","T","TES_2018-09-05,10:01:55","10:06:56","Resting","26 - 50% Visible","TES","REST",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v2.6","v2.7","2018-09-05,06:12:21","2018-09-05,11:40:44","2018-09-05,10:06:56"
2018-09-05,"06:12:21","10:01:55","10:11:55","focal","Juan Carlos;Celia","Celia","Marie","T","TES_2018-09-05,10:01:55","10:06:56","Resting","26 - 50% Visible","TEN",NA,NA,NA,-2.777966261,0.27966103,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v2.6","v2.7","2018-09-05,06:12:21","2018-09-05,11:40:44","2018-09-05,10:06:56"
2018-09-05,"06:12:21","10:01:55","10:11:55","focal","Juan Carlos;Celia","Celia","Marie","T","TES_2018-09-05,10:01:55","10:06:56","Resting","26 - 50% Visible","TAN",NA,NA,NA,-1.901695013,-2.097457647,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v2.6","v2.7","2018-09-05,06:12:21","2018-09-05,11:40:44","2018-09-05,10:06:56"
2018-09-05,"06:12:21","10:01:55","10:11:55","focal","Juan Carlos;Celia","Celia","Marie","T","TES_2018-09-05,10:01:55","10:06:56","Resting","26 - 50% Visible","TOT",NA,NA,NA,-0.158474579,-2.805932283,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v2.6","v2.7","2018-09-05,06:12:21","2018-09-05,11:40:44","2018-09-05,10:06:56"
2018-09-05,"06:12:21","10:01:55","10:11:55","focal","Juan Carlos;Celia","Celia","Marie","T","TES_2018-09-05,10:01:55","10:11:56","Socializing","26 - 50% Visible","TES","REST",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v2.6","v2.7","2018-09-05,06:12:21","2018-09-05,11:40:44","2018-09-05,10:11:56"
2018-09-05,"06:12:21","10:01:55","10:11:55","focal","Juan Carlos;Celia","Celia","Marie","T","TES_2018-09-05,10:01:55","10:11:56","Socializing","26 - 50% Visible","TEN",NA,NA,NA,-2.777966261,0.27966103,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v2.6","v2.7","2018-09-05,06:12:21","2018-09-05,11:40:44","2018-09-05,10:11:56"
2018-09-05,"06:12:21","10:01:55","10:11:55","focal","Juan Carlos;Celia","Celia","Marie","T","TES_2018-09-05,10:01:55","10:11:56","Socializing","26 - 50% Visible","TAN",NA,NA,NA,-1.901695013,-2.097457647,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v2.6","v2.7","2018-09-05,06:12:21","2018-09-05,11:40:44","2018-09-05,10:11:56"
2018-09-05,"06:12:21","10:01:55","10:11:55","focal","Juan Carlos;Celia","Celia","Marie","T","TES_2018-09-05,10:01:55","10:11:56","Socializing","26 - 50% Visible","TER",NA,NA,NA,-4.744915485,-0.046610169,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v2.6","v2.7","2018-09-05,06:12:21","2018-09-05,11:40:44","2018-09-05,10:11:56"
